Product_code;Product_name;;
824046;Чай Жасмин лезвия 600мл;;
824047;Чай Цуй Юй 600мл;;
824048;Чай Дун Дин 600мл;;
824049;Чай Дун Дин Роаст 600мл;;
824050;Чай Фен ХуанДаньцун 600мл;;
824051;Чай Те Гуанинь 500мл;;
824052;Чай Дань Хун 600мл;;
824053;Чай Черный из Гуанси 600м;;
824054;Чай Пу Эр 600мл;;
824055;Чай Ассам Мокалбари 600мл;;
824056;Чай Дарджилинг 600мл;;
824057;Чай Эрл Грей Цейлон 500мл;;
824058;Чай красн фруктовый 230мл;;
824059;Серебрян Иглы Пеко 600мл;;
824060;Тайпей Сан Кси 600мл;;
824061;Чай четыре сезона 500мл;;
824062;Чай Ориентал Бьюти 600мл;;
824063;Дун Дин (высокогор) 600мл;;
824064;Те Гуань(выс/роаст) 600мл;;
824065;Ли Хай (высокогорн) 600мл;;
824066;Чай Пу Эр 600мл;;
824067;Чай Пу Эр 20лет 600мл;;
824068;Чай Дянь Хун 600мл;;
824069;Чай Орхид Пао Чунг 600мл;;
824070;Чай Жасм (пт/язычк) 500мл;;
824071;Чай Османтус Улун 600мл;;
824072;Чай Пу Эр 600мл;;
824073;Чай мятный 500мл;;
824074;Чай имбирный  500мл;;
824075;Чай черный 250мл;;
824076;Чай зеленый 250мл;;
824077;Айс Ти жасмин 350мл;;
824078;Айс Ти лимон-лайм 350мл;;
824079;Колодец дракона 600мл;;
824080;Джень Шань Улун 600мл;;
824081;Пу Эр Юннань 600мл;;
824082;Пу Эр 2006 E.U 600мл;;
824083;Колодец Дракона 500 мл;;
824084;Джень Шань Улунм 500 мл;;
824085;Пу Эр Юннань 500 мл;;
824086;Пу Эр 2006 E.U.600 мл;;
824087;Чай черн с чабрецом 500мл;;
824088;Чай черный 500мл;;
824089;Чай зеленый 500мл;;
824090;Чай Эрл Грей/д 270мл;;
824091;Чай черный Ассам/д 270мл;;
824092;Чай зел Колод/др/д 270мл;;
824093;Чай зеленый с жас/д 270мл;;
824094;Чай черный с чабр 500мл;;
824095;Чай Ассам Нонаипара 500мл;;
824096;Чай Дардж Марг/Хоул 500мл;;
824097;Чай зел/жасмин/Д 300мл;;
824098;Чай зел/колод/др Д 300мл;;
824099;Чай черн Ассам Д 300мл;;
824100;Чай Эрл Грей Д 300мл;;
824101;Чай Пу Эр Дом 300мл;;
824102;Чай ромашковый 500мл;;
824103;Чай липовый 500мл;;
824104;Чай черн/чабрец 300мл;;
824105;Чай Ройбуш Карамель 600мл;;
824106;Чай зеленый  95 300мл;;
824107;Колодец Дракона 500мл КИ;;
824108;Жасминовый  500мл КИ;;
824109;Четыре сезона 500мл КИ;;
824110;Джень Шань Улун 500мл КИ;;
824111;Принцесса 500мл КИ;;
824112;Те Гуанинь 500мл КИ;;
824113;Пу Эр Юннань 500мл КИ;;
824114;Имбирный Кинки 500мл;;
824115;Рисовый 500мл;;
824116;Ромашковый 500мл КИ;;
824117;Липовый 500мл КИ;;
824118;Черный с чабрецом 500млКИ;;
824119;Ассам Нонайпара 500мл КИ;;
824120;Дарджилинг 500мл КИ;;
824121;Эрл Грэй 500мл КИ;;
824122;Форест Бэри Ти 270мл;;
824123;Чай Абрикосовый 500мл;;
824124;Чай Пурпурный Ручей 500мл;;
824125;Чай малиновый 500мл;;
824126;Чай мятный 300мл;;
824127;Чай Лапсанг Сушонг 500мл;;
824128;Чай кр. фруктовый 230мл;;
824129;Айс Бери Ти 500мл;;
824130;Чай Сенча 500мл;;
824131;Чай Соба Ча 500мл;;
824132;Чай Мёд & Сухофрукт 500мл;;
824133;Чай Мандарин 500мл;;
824134;Карибский грог 270мл;;
824135;1812 180мл;;
824136;Баубау 500мл;;
824137;Чай Жасмин & Манго 500мл;;
824138;Чай Ассам & Розмар 500мл;;
824139;Чай Белый пион 500мл;;
824140;Чай Пинь Линь 500мл;;
824141;Чай Дунг Динг 500мл;;
824142;Чай зеленый чабрец 500мл;;
824143;Чёрн чай/апельс 500мл;;
824144;Чай Шиповник 230мл;;
824145;Форест Бери Ти 500мл;;
824146;Чай Роза & Личи 500мл;;
824147;Айс Ти лимон/лайм 350мл;;
824148;Айс Ти мята/ваниль 350мл;;
824149;Чай Манго/Маракуйя 270мл;;
824150;Чёрн/чай лист ч.см.500мл;;
824151;Травяной сбор 500мл;;
824152;Иван чай 500мл;;
824153;Чай Клюква/малина500мл;;
824154;Айс Ти жасмин-марак 300мл;;
824155;Айс Ти земляника 300мл;;
824156;Чай Молочный Улун 300мл;;
824157;Форест Бэри Ти 500мл;;
824158;Чай Груша & Яблоко 500мл;;
824159;Чай Шиповник 500мл;;
824160;Чай Манго/Маракуйя 500мл;;
824161;Чай Каркаде-Фейхоа 500мл;;
824162;Чай чер с лист лайма500мл;;
824163;Чай Сенча & Матча 500мл;;
824164;Джинджер Ти 300 мл;;
824165;Чай Клюква Малина 300 мл;;
824166;Чай мятный 300 мл;;
824167;Чай зеленый 500мл;;
824168;Чай Клюква/Малина 270 мл;;
824169;Облепиховый чай 270 мл;;
824170;Чай Ромашковый 500 мл;;
824171;Чай черн с суш мятой500мл;;
824172;Чай зел с жасмином 500мл;;
824173;Улун 500 мл;;
824174;Чай черн с бергамот 500мл;;
824175;Чай черный 500 мл;;
824176;Вишневый чай 500 мл;;
824177;Чай Улун с одуванчик500мл;;
824178;Чай Ассам с шишками 500мл;;
824179;Ассам 200мл;;
824180;Клубничный чай 500мл;;
824181;Чай Груша&Кедр орех 500мл;;
824182;Чай Дардж&Травы 500мл;;
824183;Лимонный чай 500мл;;
824184;Чай Малина&Маракуйа230мл;;
824185;ЭплПай 270мл;;
824186;Чайный Латте 300мл;;
824187;Каскара 500мл;;
824188;Чай Клюква&Розмарин500мл;;
824189;Чай Грейпфрут&Ананас500мл;;
825001;Молоко 240 мл;;
825002;Молоко 270мл;;
825003;Молоко н/ж  270мл;;
825004;Горячее молоко 70 мл;;
825005;Молоко 250мл;;
825006;Катык 150г;;
825007;Молоко соевое 250мл;;
825008;Горячее молоко 300мл;;
825009;Горячее молоко соя 300мл;;
825010;Йогурт по-гречески 150г;;
825011;Йогурт мед/сухфрукт 200мл;;
825012;Йогурт манго/ананас 270мл;;
825013;Йогурт малина/клубн 240мл;;
825014;Йогурт с миндалём 200г;;
825015;Йогурт Орехи & Мед 200мл;;
825016;Йогурт малин-клубн 300мл;;
825017;Йогурт манго-ананас 300мл;;
825018;Кефир 250мл;;
825019;Йогурт мюс клен/сир 180мл;;
825020;Кокосовое толокно 250мл;;
825021;Бэйбичино 60мл;;
825022;Кокосовое толокно соя 250;;
825023;Йогурт малина/клуб 220мл;;
825024;Молоко Ирис 300мл;;
825025;Молоко Миндаль 300мл;;
825026;Творож микс чер/банан270г;;
825027;Творож микс малин/шок230г;;
825028;Молоко Банан 250мл;;
826001;Чай жасмин п/ф;;
826002;Чай ассам п/ф;;
826003;Чай красный п/ф;;
826004;Настой шиповника п/ф;;
826005;Фильтр кофе п/ф;;
826006;Чай Ахмад зелёный п/ф;;
826007;Чай Ахмад черный п/ф;;
826008;Чай четыре сезона п/ф;;
826009;Фильтр кофе Иргачиф п/ф;;
826010;Чай ромашковый п/ф;;
826011;Заготовка для Тодди п/ф;;
826012;Чай Колодец Дракона п/ф;;
826013;Фильтр кофе Коста Рик п/ф;;
826014;Фильтр кофе Сальвадор п/ф;;
826015;Тодди п/ф;;
826016;Чай Ромашка п/ф;;
826017;Молоко топленое п/ф;;
826018;Фильтр кофе Кения п/ф;;
826019;Соус Матча п/ф;;
826020;Фильтр кофе Бразилия п/ф;;
827001;Смесь эспрессо;;
827002;Бразилия Свит;;
827003;Бразилия Вилла;;
827004;Бразилия Санрайз;;
827005;Харрар;;
827006;Тимор;;
827007;Гватемала;;
827008;Бразилия;;
827009;Эль Сальвадор;;
827010;Санто Коломбо;;
827011;Папуа новая Гвинея;;
827012;Коста Рика;;
827013;Колумбия;;
827014;Кения;;
827015;Ипанема Дольче;;
827016;Мехико;;
827017;Darerra Bourbon Yellow;;
827018;Darerra Espresso Collect;;
827019;Darerra Sweet Collect;;
827020;Darerra Bruzzi;;
827021;Daterra Bourbon Collect;;
827022;Ethiopia Yirgacheffe;;
827023;El Salvador Burbon;;
827024;El Salvador Honey;;
827025;Panama Mama Kata;;
827026;Sumatra SW;;
827027;Brazil N;;
827028;Brazil PN;;
827029;Costa Rika FW;;
827030;Kenya W;;
827031;Guatemala W;;
827032;Decaf;;
827033;Гондурас W;;
827034;Эль Сальвадор W;;
827035;Эфиопия  Limu;;
827036;Sidamo N;;
827037;Panama W;;
827038;El Salvador W Burbon;;
827039;El Salvador N;;
827040;Panama W;;
827041;Sidamo W;;
827042;Ethiopia Lekempti;;
827043;Burundi W;;
827044;Rwanda W;;
827045;Yirgacheffe W;;
827046;Burundi;;
827047;Brazil PN B;;
827048;Brazil PN BY;;
827049;Brazil PN BY 2;;
827050;Новый моно;;
827051;El Salvador W Bourbon;;
827052;Ethiopia Agaro-2W;;
827053;Ethiopia Agaro-1W;;
830001;Валован с икорн нач 25г;;
830002;Профитроль с кур пашт 50г;;
830003;Филадельфия с крабом 50г;;
830004;Филадельфия с тунцом 50г;;
830005;Канапе семга/салат 40г;;
830006;Канапе кур рулет 60г;;
830007;Креветки на шпажке 25г;;
830008;Клубника/сыр на шпаж 30г;;
830009;Моцарелла/черри на шп 30г;;
830010;Парма/моцарелла на шп 40г;;
830011;Куриные крылышки жар 50г;;
830012;Каре ягненка с зелен 50г;;
830013;Пирожок слоен со шпин 40г;;
830014;Канапе ветчина/салат 70г;;
830015;Холодец банкет;;
830016;Заливное мор/прод банкет;;
830017;Нарезка рыбная банкет;;
830018;Осетрина банкет;;
830019;Нарезка мясная банкет;;
830020;Зелень/овощи банкет;;
830021;Валованы с икрой банкет;;
830022;Блинчики с семгой банкет;;
830023;Канапе с сельдью банкет;;
830024;Канапе моцар/парма банкет;;
830025;Пирожки мясные банкет;;
830026;Фрукты банкет;;
830027;Канап горг/вин п/ф банке;;
830028;Пирожки яйцо/лук банкет;;
830029;Пирожки с капустой банкет;;
830030;Пирожки с яблоком банкет;;
830031;Дыня/парма 40г;;
830032;Сыр/виноград 50г;;
830033;Мини капрезе 40г;;
830034;Сэндвич с сёмгой 50г;;
830035;Брускетта том/прош60г;;
830036;греко салат 100г;;
830037;Бора бора 100г;;
830038;цезарь с курицей 100г;;
830039;Оливье 100г;;
830040;Курица печ/хоспер 100г;;
830041;Хот дог Сосиска 80г;;
830042;Овощи в хоспере 100г;;
830043;Лосось в хоспере 120г;;
830044;Русская закуска 50г;;
830045;Крылышки кур/хоспер 120г;;
830046;Бургер/утка Дакки60г;;
830047;Картофель бекон 100г;;
830048;Пельмени жареные 100г;;
830049;Пирожки гриб/карт банкет;;
830050;Микс зеленых салатов 70г;;
830051;Спринг ролл 35г;;
830052;Мини бургер 80г;;
830053;Сырная тарелка б.;;
830054;Конфеты шок.50г;;
830055;Печенье 50г;;
830056;Брускетта пост 60г;;
830057;Хрустящий краб 50г;;
830058;Тарталетка рыбн/салат 50г;;
830059;Спринг ролл пост 50г;;
830060;Шпажка с уткой 20г;;
830061;рулетик из баклажана 50г;;
830062;Салат из печ/овощей 200г;;
830063;Ролл овощи/креветки 50г;;
830064;Шашлычок ананас/сыр 35г;;
830065;Шашл/виног/сыр/маслин 18г;;
830066;Канапе с угрем 28г;;
830067;Канапе с ростбифом 35г;;
830068;Шпажки креветки/крем 50г;;
830069;Зелень декор 95г;;
830070;Ролл с уткой 50г;;
831001;Салат ЦЕЗАРЬ 200г;;
831002;ФРЕШ-СЭЛЕТ 350г;;
831003;Салат Капричио 200г;;
831004;Фреш Сэлэд 250г;;
831005;Салат Green-Peace210г;;
831006;Салат Греческий 210г;;
831007;Фрэш сэлэд Ремикс 230г;;
