VALUE,DATE,HOUR
215805,28.01.2009 0:00:00.000000,14
213521,28.01.2009 0:00:00.000000,15
214358,28.01.2009 0:00:00.000000,16
212800,28.01.2009 0:00:00.000000,17
214732,28.01.2009 0:00:00.000000,18
217459,28.01.2009 0:00:00.000000,19
213223,28.01.2009 0:00:00.000000,20
211067,28.01.2009 0:00:00.000000,21
211692,28.01.2009 0:00:00.000000,22
211651,28.01.2009 0:00:00.000000,23
210326,28.01.2009 0:00:00.000000,24
208727,29.01.2009 0:00:00.000000,1
208015,29.01.2009 0:00:00.000000,2
206526,29.01.2009 0:00:00.000000,3
206927,29.01.2009 0:00:00.000000,4
206589,29.01.2009 0:00:00.000000,5
206977,29.01.2009 0:00:00.000000,6
208060,29.01.2009 0:00:00.000000,7
211860,29.01.2009 0:00:00.000000,8
216320,29.01.2009 0:00:00.000000,9
214964,29.01.2009 0:00:00.000000,10
213055,29.01.2009 0:00:00.000000,11
210750,29.01.2009 0:00:00.000000,12
212585,29.01.2009 0:00:00.000000,13
212990,29.01.2009 0:00:00.000000,14
211771,29.01.2009 0:00:00.000000,15
212651,29.01.2009 0:00:00.000000,16
211927,29.01.2009 0:00:00.000000,17
213382,29.01.2009 0:00:00.000000,18
217730,29.01.2009 0:00:00.000000,19
215402,29.01.2009 0:00:00.000000,20
211716,29.01.2009 0:00:00.000000,21
211577,29.01.2009 0:00:00.000000,22
211699,29.01.2009 0:00:00.000000,23
210418,29.01.2009 0:00:00.000000,24
211296,30.01.2009 0:00:00.000000,1
210308,30.01.2009 0:00:00.000000,2
209924,30.01.2009 0:00:00.000000,3
210774,30.01.2009 0:00:00.000000,4
211576,30.01.2009 0:00:00.000000,5
209917,30.01.2009 0:00:00.000000,6
211528,30.01.2009 0:00:00.000000,7
216838,30.01.2009 0:00:00.000000,8
220073,30.01.2009 0:00:00.000000,9
219760,30.01.2009 0:00:00.000000,10
221752,30.01.2009 0:00:00.000000,11
223419,30.01.2009 0:00:00.000000,12
222909,30.01.2009 0:00:00.000000,13
224356,30.01.2009 0:00:00.000000,14
223157,30.01.2009 0:00:00.000000,15
223410,30.01.2009 0:00:00.000000,16
222066,30.01.2009 0:00:00.000000,17
223300,30.01.2009 0:00:00.000000,18
223599,30.01.2009 0:00:00.000000,19
224383,30.01.2009 0:00:00.000000,20
222400,30.01.2009 0:00:00.000000,21
221652,30.01.2009 0:00:00.000000,22
221675,30.01.2009 0:00:00.000000,23
220474,30.01.2009 0:00:00.000000,24
216830,31.01.2009 0:00:00.000000,1
214680,31.01.2009 0:00:00.000000,2
214291,31.01.2009 0:00:00.000000,3
214204,31.01.2009 0:00:00.000000,4
213042,31.01.2009 0:00:00.000000,5
214722,31.01.2009 0:00:00.000000,6
213090,31.01.2009 0:00:00.000000,7
213453,31.01.2009 0:00:00.000000,8
213700,31.01.2009 0:00:00.000000,9
216612,31.01.2009 0:00:00.000000,10
217841,31.01.2009 0:00:00.000000,11
218259,31.01.2009 0:00:00.000000,12
219868,31.01.2009 0:00:00.000000,13
220970,31.01.2009 0:00:00.000000,14
219961,31.01.2009 0:00:00.000000,15
219752,31.01.2009 0:00:00.000000,16
219690,31.01.2009 0:00:00.000000,17
221943,31.01.2009 0:00:00.000000,18
223923,31.01.2009 0:00:00.000000,19
222142,31.01.2009 0:00:00.000000,20
219791,31.01.2009 0:00:00.000000,21
220223,31.01.2009 0:00:00.000000,22
220102,31.01.2009 0:00:00.000000,23
220593,31.01.2009 0:00:00.000000,24
233070,01.02.2009 0:00:00.000000,1
229545,01.02.2009 0:00:00.000000,2
229588,01.02.2009 0:00:00.000000,3
229379,01.02.2009 0:00:00.000000,4
230087,01.02.2009 0:00:00.000000,5
230173,01.02.2009 0:00:00.000000,6
230116,01.02.2009 0:00:00.000000,7
229178,01.02.2009 0:00:00.000000,8
231081,01.02.2009 0:00:00.000000,9
232573,01.02.2009 0:00:00.000000,10
233868,01.02.2009 0:00:00.000000,11
233910,01.02.2009 0:00:00.000000,12
232661,01.02.2009 0:00:00.000000,13
232876,01.02.2009 0:00:00.000000,14
234015,01.02.2009 0:00:00.000000,15
235589,01.02.2009 0:00:00.000000,16
233084,01.02.2009 0:00:00.000000,17
236090,01.02.2009 0:00:00.000000,18
238016,01.02.2009 0:00:00.000000,19
241517,01.02.2009 0:00:00.000000,20
235953,01.02.2009 0:00:00.000000,21
236553,01.02.2009 0:00:00.000000,22
234511,01.02.2009 0:00:00.000000,23
234186,01.02.2009 0:00:00.000000,24
232094,02.02.2009 0:00:00.000000,1
228191,02.02.2009 0:00:00.000000,2
228756,02.02.2009 0:00:00.000000,3
230060,02.02.2009 0:00:00.000000,4
228933,02.02.2009 0:00:00.000000,5
228229,02.02.2009 0:00:00.000000,6
229989,02.02.2009 0:00:00.000000,7
232368,02.02.2009 0:00:00.000000,8
238271,02.02.2009 0:00:00.000000,9
240871,02.02.2009 0:00:00.000000,10
239222,02.02.2009 0:00:00.000000,11
240624,02.02.2009 0:00:00.000000,12
240122,02.02.2009 0:00:00.000000,13
240802,02.02.2009 0:00:00.000000,14
241476,02.02.2009 0:00:00.000000,15
239764,02.02.2009 0:00:00.000000,16
238511,02.02.2009 0:00:00.000000,17
239550,02.02.2009 0:00:00.000000,18
237156,02.02.2009 0:00:00.000000,19
236376,02.02.2009 0:00:00.000000,20
235360,02.02.2009 0:00:00.000000,21
234067,02.02.2009 0:00:00.000000,22
233512,02.02.2009 0:00:00.000000,23
232856,02.02.2009 0:00:00.000000,24
232500,03.02.2009 0:00:00.000000,1
229137,03.02.2009 0:00:00.000000,2
229747,03.02.2009 0:00:00.000000,3
231249,03.02.2009 0:00:00.000000,4
228555,03.02.2009 0:00:00.000000,5
229227,03.02.2009 0:00:00.000000,6
231285,03.02.2009 0:00:00.000000,7
233122,03.02.2009 0:00:00.000000,8
237689,03.02.2009 0:00:00.000000,9
239016,03.02.2009 0:00:00.000000,10
240713,03.02.2009 0:00:00.000000,11
238924,03.02.2009 0:00:00.000000,12
238009,03.02.2009 0:00:00.000000,13
235336,03.02.2009 0:00:00.000000,14
236223,03.02.2009 0:00:00.000000,15
234352,03.02.2009 0:00:00.000000,16
234443,03.02.2009 0:00:00.000000,17
236322,03.02.2009 0:00:00.000000,18
242187,03.02.2009 0:00:00.000000,19
241135,03.02.2009 0:00:00.000000,20
238508,03.02.2009 0:00:00.000000,21
237484,03.02.2009 0:00:00.000000,22
234182,03.02.2009 0:00:00.000000,23
234497,03.02.2009 0:00:00.000000,24
231843,04.02.2009 0:00:00.000000,1
228180,04.02.2009 0:00:00.000000,2
229542,04.02.2009 0:00:00.000000,3
228648,04.02.2009 0:00:00.000000,4
229823,04.02.2009 0:00:00.000000,5
230040,04.02.2009 0:00:00.000000,6
233206,04.02.2009 0:00:00.000000,7
237302,04.02.2009 0:00:00.000000,8
241066,04.02.2009 0:00:00.000000,9
244885,04.02.2009 0:00:00.000000,10
246308,04.02.2009 0:00:00.000000,11
248001,04.02.2009 0:00:00.000000,12
246224,04.02.2009 0:00:00.000000,13
245563,04.02.2009 0:00:00.000000,14
245401,04.02.2009 0:00:00.000000,15
243198,04.02.2009 0:00:00.000000,16
243623,04.02.2009 0:00:00.000000,17
242528,04.02.2009 0:00:00.000000,18
242920,04.02.2009 0:00:00.000000,19
245058,04.02.2009 0:00:00.000000,20
240435,04.02.2009 0:00:00.000000,21
238094,04.02.2009 0:00:00.000000,22
238609,04.02.2009 0:00:00.000000,23
237262,04.02.2009 0:00:00.000000,24
232889,05.02.2009 0:00:00.000000,1
232550,05.02.2009 0:00:00.000000,2
232543,05.02.2009 0:00:00.000000,3
233614,05.02.2009 0:00:00.000000,4
232859,05.02.2009 0:00:00.000000,5
234317,05.02.2009 0:00:00.000000,6
235191,05.02.2009 0:00:00.000000,7
236283,05.02.2009 0:00:00.000000,8
239783,05.02.2009 0:00:00.000000,9
242891,05.02.2009 0:00:00.000000,10
243278,05.02.2009 0:00:00.000000,11
242813,05.02.2009 0:00:00.000000,12
241310,05.02.2009 0:00:00.000000,13
241542,05.02.2009 0:00:00.000000,14
244045,05.02.2009 0:00:00.000000,15
245117,05.02.2009 0:00:00.000000,16
244752,05.02.2009 0:00:00.000000,17
243390,05.02.2009 0:00:00.000000,18
245080,05.02.2009 0:00:00.000000,19
245186,05.02.2009 0:00:00.000000,20
244504,05.02.2009 0:00:00.000000,21
242886,05.02.2009 0:00:00.000000,22
243505,05.02.2009 0:00:00.000000,23
241426,05.02.2009 0:00:00.000000,24
239404,06.02.2009 0:00:00.000000,1
237821,06.02.2009 0:00:00.000000,2
237967,06.02.2009 0:00:00.000000,3
238541,06.02.2009 0:00:00.000000,4
237149,06.02.2009 0:00:00.000000,5
235003,06.02.2009 0:00:00.000000,6
237007,06.02.2009 0:00:00.000000,7
238550,06.02.2009 0:00:00.000000,8
239545,06.02.2009 0:00:00.000000,9
241668,06.02.2009 0:00:00.000000,10
241892,06.02.2009 0:00:00.000000,11
242932,06.02.2009 0:00:00.000000,12
241682,06.02.2009 0:00:00.000000,13
240360,06.02.2009 0:00:00.000000,14
238850,06.02.2009 0:00:00.000000,15
238425,06.02.2009 0:00:00.000000,16
236199,06.02.2009 0:00:00.000000,17
234952,06.02.2009 0:00:00.000000,18
235674,06.02.2009 0:00:00.000000,19
235967,06.02.2009 0:00:00.000000,20
236096,06.02.2009 0:00:00.000000,21
236176,06.02.2009 0:00:00.000000,22
236536,06.02.2009 0:00:00.000000,23
236960,06.02.2009 0:00:00.000000,24
233703,07.02.2009 0:00:00.000000,1
230573,07.02.2009 0:00:00.000000,2
230665,07.02.2009 0:00:00.000000,3
230425,07.02.2009 0:00:00.000000,4
229992,07.02.2009 0:00:00.000000,5
230729,07.02.2009 0:00:00.000000,6
230787,07.02.2009 0:00:00.000000,7
228512,07.02.2009 0:00:00.000000,8
229204,07.02.2009 0:00:00.000000,9
229614,07.02.2009 0:00:00.000000,10
228348,07.02.2009 0:00:00.000000,11
229724,07.02.2009 0:00:00.000000,12
229260,07.02.2009 0:00:00.000000,13
227968,07.02.2009 0:00:00.000000,14
227247,07.02.2009 0:00:00.000000,15
226828,07.02.2009 0:00:00.000000,16
226623,07.02.2009 0:00:00.000000,17
230451,07.02.2009 0:00:00.000000,18
228529,07.02.2009 0:00:00.000000,19
228291,07.02.2009 0:00:00.000000,20
227333,07.02.2009 0:00:00.000000,21
228366,07.02.2009 0:00:00.000000,22
226934,07.02.2009 0:00:00.000000,23
228771,07.02.2009 0:00:00.000000,24
228315,08.02.2009 0:00:00.000000,1
225300,08.02.2009 0:00:00.000000,2
226853,08.02.2009 0:00:00.000000,3
225812,08.02.2009 0:00:00.000000,4
226010,08.02.2009 0:00:00.000000,5
226575,08.02.2009 0:00:00.000000,6
226158,08.02.2009 0:00:00.000000,7
225534,08.02.2009 0:00:00.000000,8
226650,08.02.2009 0:00:00.000000,9
223739,08.02.2009 0:00:00.000000,10
223838,08.02.2009 0:00:00.000000,11
224777,08.02.2009 0:00:00.000000,12
225435,08.02.2009 0:00:00.000000,13
225856,08.02.2009 0:00:00.000000,14
223952,08.02.2009 0:00:00.000000,15
227001,08.02.2009 0:00:00.000000,16
224234,08.02.2009 0:00:00.000000,17
225551,08.02.2009 0:00:00.000000,18
227163,08.02.2009 0:00:00.000000,19
227704,08.02.2009 0:00:00.000000,20
226259,08.02.2009 0:00:00.000000,21
226080,08.02.2009 0:00:00.000000,22
226309,08.02.2009 0:00:00.000000,23
227237,08.02.2009 0:00:00.000000,24
228005,09.02.2009 0:00:00.000000,1
222760,09.02.2009 0:00:00.000000,2
222976,09.02.2009 0:00:00.000000,3
222012,09.02.2009 0:00:00.000000,4
221550,09.02.2009 0:00:00.000000,5
221271,09.02.2009 0:00:00.000000,6
222394,09.02.2009 0:00:00.000000,7
223979,09.02.2009 0:00:00.000000,8
229613,09.02.2009 0:00:00.000000,9
229683,09.02.2009 0:00:00.000000,10
229641,09.02.2009 0:00:00.000000,11
226994,09.02.2009 0:00:00.000000,12
224671,09.02.2009 0:00:00.000000,13
225556,09.02.2009 0:00:00.000000,14
225348,09.02.2009 0:00:00.000000,15
225160,09.02.2009 0:00:00.000000,16
226666,09.02.2009 0:00:00.000000,17
229551,09.02.2009 0:00:00.000000,18
231027,09.02.2009 0:00:00.000000,19
226613,09.02.2009 0:00:00.000000,20
223239,09.02.2009 0:00:00.000000,21
224448,09.02.2009 0:00:00.000000,22
224050,09.02.2009 0:00:00.000000,23
224524,09.02.2009 0:00:00.000000,24
221748,10.02.2009 0:00:00.000000,1
220964,10.02.2009 0:00:00.000000,2
220658,10.02.2009 0:00:00.000000,3
221463,10.02.2009 0:00:00.000000,4
221084,10.02.2009 0:00:00.000000,5
220057,10.02.2009 0:00:00.000000,6
222235,10.02.2009 0:00:00.000000,7
226788,10.02.2009 0:00:00.000000,8
229628,10.02.2009 0:00:00.000000,9
228768,10.02.2009 0:00:00.000000,10
229529,10.02.2009 0:00:00.000000,11
228757,10.02.2009 0:00:00.000000,12
227866,10.02.2009 0:00:00.000000,13
229171,10.02.2009 0:00:00.000000,14
232215,10.02.2009 0:00:00.000000,15
228310,10.02.2009 0:00:00.000000,16
227024,10.02.2009 0:00:00.000000,17
226713,10.02.2009 0:00:00.000000,18
228628,10.02.2009 0:00:00.000000,19
227218,10.02.2009 0:00:00.000000,20
224507,10.02.2009 0:00:00.000000,21
224261,10.02.2009 0:00:00.000000,22
224132,10.02.2009 0:00:00.000000,23
223669,10.02.2009 0:00:00.000000,24
221747,11.02.2009 0:00:00.000000,1
220594,11.02.2009 0:00:00.000000,2
219470,11.02.2009 0:00:00.000000,3
220084,11.02.2009 0:00:00.000000,4
219747,11.02.2009 0:00:00.000000,5
219696,11.02.2009 0:00:00.000000,6
221254,11.02.2009 0:00:00.000000,7
227603,11.02.2009 0:00:00.000000,8
229226,11.02.2009 0:00:00.000000,9
227364,11.02.2009 0:00:00.000000,10
225409,11.02.2009 0:00:00.000000,11
226666,11.02.2009 0:00:00.000000,12
227876,11.02.2009 0:00:00.000000,13
227168,11.02.2009 0:00:00.000000,14
228640,11.02.2009 0:00:00.000000,15
227376,11.02.2009 0:00:00.000000,16
226730,11.02.2009 0:00:00.000000,17
225501,11.02.2009 0:00:00.000000,18
226878,11.02.2009 0:00:00.000000,19
227234,11.02.2009 0:00:00.000000,20
225937,11.02.2009 0:00:00.000000,21
227592,11.02.2009 0:00:00.000000,22
227307,11.02.2009 0:00:00.000000,23
226962,11.02.2009 0:00:00.000000,24
223609,12.02.2009 0:00:00.000000,1
222691,12.02.2009 0:00:00.000000,2
221739,12.02.2009 0:00:00.000000,3
221290,12.02.2009 0:00:00.000000,4
222069,12.02.2009 0:00:00.000000,5
221706,12.02.2009 0:00:00.000000,6
222411,12.02.2009 0:00:00.000000,7
225491,12.02.2009 0:00:00.000000,8
227780,12.02.2009 0:00:00.000000,9
228115,12.02.2009 0:00:00.000000,10
229161,12.02.2009 0:00:00.000000,11
227760,12.02.2009 0:00:00.000000,12
226311,12.02.2009 0:00:00.000000,13
226637,12.02.2009 0:00:00.000000,14
223686,12.02.2009 0:00:00.000000,15
224738,12.02.2009 0:00:00.000000,16
226815,12.02.2009 0:00:00.000000,17
226682,12.02.2009 0:00:00.000000,18
226158,12.02.2009 0:00:00.000000,19
232446,12.02.2009 0:00:00.000000,20
234331,12.02.2009 0:00:00.000000,21
232551,12.02.2009 0:00:00.000000,22
233536,12.02.2009 0:00:00.000000,23
232878,12.02.2009 0:00:00.000000,24
228866,13.02.2009 0:00:00.000000,1
228877,13.02.2009 0:00:00.000000,2
224119,13.02.2009 0:00:00.000000,3
222185,13.02.2009 0:00:00.000000,4
222725,13.02.2009 0:00:00.000000,5
223097,13.02.2009 0:00:00.000000,6
224123,13.02.2009 0:00:00.000000,7
225681,13.02.2009 0:00:00.000000,8
229250,13.02.2009 0:00:00.000000,9
229006,13.02.2009 0:00:00.000000,10
229632,13.02.2009 0:00:00.000000,11
227720,13.02.2009 0:00:00.000000,12
226519,13.02.2009 0:00:00.000000,13
226610,13.02.2009 0:00:00.000000,14
224729,13.02.2009 0:00:00.000000,15
224024,13.02.2009 0:00:00.000000,16
224244,13.02.2009 0:00:00.000000,17
222827,13.02.2009 0:00:00.000000,18
223228,13.02.2009 0:00:00.000000,19
223741,13.02.2009 0:00:00.000000,20
223744,13.02.2009 0:00:00.000000,21
224833,13.02.2009 0:00:00.000000,22
223257,13.02.2009 0:00:00.000000,23
223380,13.02.2009 0:00:00.000000,24
221962,14.02.2009 0:00:00.000000,1
220703,14.02.2009 0:00:00.000000,2
219831,14.02.2009 0:00:00.000000,3
220066,14.02.2009 0:00:00.000000,4
220562,14.02.2009 0:00:00.000000,5
221018,14.02.2009 0:00:00.000000,6
219477,14.02.2009 0:00:00.000000,7
222686,14.02.2009 0:00:00.000000,8
220768,14.02.2009 0:00:00.000000,9
220948,14.02.2009 0:00:00.000000,10
220683,14.02.2009 0:00:00.000000,11
221637,14.02.2009 0:00:00.000000,12
222197,14.02.2009 0:00:00.000000,13
222023,14.02.2009 0:00:00.000000,14
222159,14.02.2009 0:00:00.000000,15
222373,14.02.2009 0:00:00.000000,16
221328,14.02.2009 0:00:00.000000,17
220548,14.02.2009 0:00:00.000000,18
221750,14.02.2009 0:00:00.000000,19
221708,14.02.2009 0:00:00.000000,20
223031,14.02.2009 0:00:00.000000,21
223971,14.02.2009 0:00:00.000000,22
225015,14.02.2009 0:00:00.000000,23
224714,14.02.2009 0:00:00.000000,24
222926,15.02.2009 0:00:00.000000,1
221683,15.02.2009 0:00:00.000000,2
222035,15.02.2009 0:00:00.000000,3
221837,15.02.2009 0:00:00.000000,4
221924,15.02.2009 0:00:00.000000,5
221848,15.02.2009 0:00:00.000000,6
222257,15.02.2009 0:00:00.000000,7
222168,15.02.2009 0:00:00.000000,8
224792,15.02.2009 0:00:00.000000,9
222801,15.02.2009 0:00:00.000000,10
223209,15.02.2009 0:00:00.000000,11
224383,15.02.2009 0:00:00.000000,12
224472,15.02.2009 0:00:00.000000,13
225328,15.02.2009 0:00:00.000000,14
224377,15.02.2009 0:00:00.000000,15
224464,15.02.2009 0:00:00.000000,16
224118,15.02.2009 0:00:00.000000,17
224160,15.02.2009 0:00:00.000000,18
225161,15.02.2009 0:00:00.000000,19
225100,15.02.2009 0:00:00.000000,20
226681,15.02.2009 0:00:00.000000,21
226790,15.02.2009 0:00:00.000000,22
226261,15.02.2009 0:00:00.000000,23
227090,15.02.2009 0:00:00.000000,24
224126,16.02.2009 0:00:00.000000,1
223121,16.02.2009 0:00:00.000000,2
222518,16.02.2009 0:00:00.000000,3
221667,16.02.2009 0:00:00.000000,4
220324,16.02.2009 0:00:00.000000,5
221973,16.02.2009 0:00:00.000000,6
223310,16.02.2009 0:00:00.000000,7
228282,16.02.2009 0:00:00.000000,8
228767,16.02.2009 0:00:00.000000,9
236107,16.02.2009 0:00:00.000000,10
236747,16.02.2009 0:00:00.000000,11
239241,16.02.2009 0:00:00.000000,12
236565,16.02.2009 0:00:00.000000,13
232180,16.02.2009 0:00:00.000000,14
233406,16.02.2009 0:00:00.000000,15
232565,16.02.2009 0:00:00.000000,16
231607,16.02.2009 0:00:00.000000,17
231414,16.02.2009 0:00:00.000000,18
234197,16.02.2009 0:00:00.000000,19
231710,16.02.2009 0:00:00.000000,20
231269,16.02.2009 0:00:00.000000,21
231320,16.02.2009 0:00:00.000000,22
231513,16.02.2009 0:00:00.000000,23
229951,16.02.2009 0:00:00.000000,24
230479,17.02.2009 0:00:00.000000,1
229902,17.02.2009 0:00:00.000000,2
228106,17.02.2009 0:00:00.000000,3
227895,17.02.2009 0:00:00.000000,4
227584,17.02.2009 0:00:00.000000,5
227038,17.02.2009 0:00:00.000000,6
228258,17.02.2009 0:00:00.000000,7
231035,17.02.2009 0:00:00.000000,8
235102,17.02.2009 0:00:00.000000,9
233286,17.02.2009 0:00:00.000000,10
234527,17.02.2009 0:00:00.000000,11
235805,17.02.2009 0:00:00.000000,12
232628,17.02.2009 0:00:00.000000,13
232152,17.02.2009 0:00:00.000000,14
232580,17.02.2009 0:00:00.000000,15
233008,17.02.2009 0:00:00.000000,16
234274,17.02.2009 0:00:00.000000,17
233212,17.02.2009 0:00:00.000000,18
231918,17.02.2009 0:00:00.000000,19
232783,17.02.2009 0:00:00.000000,20
234412,17.02.2009 0:00:00.000000,21
232426,17.02.2009 0:00:00.000000,22
232684,17.02.2009 0:00:00.000000,23
231111,17.02.2009 0:00:00.000000,24
231116,18.02.2009 0:00:00.000000,1
228538,18.02.2009 0:00:00.000000,2
227259,18.02.2009 0:00:00.000000,3
227125,18.02.2009 0:00:00.000000,4
227703,18.02.2009 0:00:00.000000,5
227023,18.02.2009 0:00:00.000000,6
229422,18.02.2009 0:00:00.000000,7
233161,18.02.2009 0:00:00.000000,8
233299,18.02.2009 0:00:00.000000,9
233506,18.02.2009 0:00:00.000000,10
235088,18.02.2009 0:00:00.000000,11
240766,18.02.2009 0:00:00.000000,12
236558,18.02.2009 0:00:00.000000,13
235464,18.02.2009 0:00:00.000000,14
236882,18.02.2009 0:00:00.000000,15
237555,18.02.2009 0:00:00.000000,16
236101,18.02.2009 0:00:00.000000,17
232778,18.02.2009 0:00:00.000000,18
232373,18.02.2009 0:00:00.000000,19
233591,18.02.2009 0:00:00.000000,20
233641,18.02.2009 0:00:00.000000,21
233058,18.02.2009 0:00:00.000000,22
232948,18.02.2009 0:00:00.000000,23
231523,18.02.2009 0:00:00.000000,24
233137,19.02.2009 0:00:00.000000,1
231309,19.02.2009 0:00:00.000000,2
230196,19.02.2009 0:00:00.000000,3
228471,19.02.2009 0:00:00.000000,4
228575,19.02.2009 0:00:00.000000,5
228720,19.02.2009 0:00:00.000000,6
228808,19.02.2009 0:00:00.000000,7
230797,19.02.2009 0:00:00.000000,8
233190,19.02.2009 0:00:00.000000,9
233784,19.02.2009 0:00:00.000000,10
234245,19.02.2009 0:00:00.000000,11
233630,19.02.2009 0:00:00.000000,12
232312,19.02.2009 0:00:00.000000,13
232120,19.02.2009 0:00:00.000000,14
232857,19.02.2009 0:00:00.000000,15
232843,19.02.2009 0:00:00.000000,16
231626,19.02.2009 0:00:00.000000,17
230277,19.02.2009 0:00:00.000000,18
232386,19.02.2009 0:00:00.000000,19
233875,19.02.2009 0:00:00.000000,20
232958,19.02.2009 0:00:00.000000,21
234861,19.02.2009 0:00:00.000000,22
236837,19.02.2009 0:00:00.000000,23
235542,19.02.2009 0:00:00.000000,24
233024,20.02.2009 0:00:00.000000,1
230372,20.02.2009 0:00:00.000000,2
229599,20.02.2009 0:00:00.000000,3
229901,20.02.2009 0:00:00.000000,4
230430,20.02.2009 0:00:00.000000,5
230898,20.02.2009 0:00:00.000000,6
231465,20.02.2009 0:00:00.000000,7
233448,20.02.2009 0:00:00.000000,8
236788,20.02.2009 0:00:00.000000,9
241680,20.02.2009 0:00:00.000000,10
240128,20.02.2009 0:00:00.000000,11
236499,20.02.2009 0:00:00.000000,12
235149,20.02.2009 0:00:00.000000,13
236682,20.02.2009 0:00:00.000000,14
237983,20.02.2009 0:00:00.000000,15
239791,20.02.2009 0:00:00.000000,16
243258,20.02.2009 0:00:00.000000,17
243427,20.02.2009 0:00:00.000000,18
245143,20.02.2009 0:00:00.000000,19
243873,20.02.2009 0:00:00.000000,20
245139,20.02.2009 0:00:00.000000,21
247933,20.02.2009 0:00:00.000000,22
250152,20.02.2009 0:00:00.000000,23
252261,20.02.2009 0:00:00.000000,24
246044,21.02.2009 0:00:00.000000,1
239115,21.02.2009 0:00:00.000000,2
238457,21.02.2009 0:00:00.000000,3
239188,21.02.2009 0:00:00.000000,4
238622,21.02.2009 0:00:00.000000,5
